month_year,district_lgd_code,pincode,demo_age_5_17,demo_age_17_,district_label,state
Sep-25,481,413511,39,279,Latur,Maharashtra
Sep-25,481,413512,130,1133,Latur,Maharashtra
Sep-25,481,413513,32,221,Latur,Maharashtra
Sep-25,481,413514,28,209,Latur,Maharashtra
Sep-25,481,413515,38,456,Latur,Maharashtra
Sep-25,481,413516,25,255,Latur,Maharashtra
Sep-25,481,413517,197,1123,Latur,Maharashtra
Sep-25,481,413518,21,215,Latur,Maharashtra
Sep-25,481,413519,57,521,Latur,Maharashtra
Sep-25,481,413520,72,373,Latur,Maharashtra
Sep-25,481,413521,41,386,Latur,Maharashtra
Sep-25,481,413522,29,161,Latur,Maharashtra
Sep-25,481,413523,24,163,Latur,Maharashtra
Sep-25,481,413524,18,159,Latur,Maharashtra
Sep-25,481,413527,41,278,Latur,Maharashtra
Sep-25,481,413529,29,120,Latur,Maharashtra
Sep-25,481,413530,12,98,Latur,Maharashtra
Sep-25,481,413531,57,531,Latur,Maharashtra
Sep-25,481,413532,34,185,Latur,Maharashtra
Sep-25,481,413544,21,169,Latur,Maharashtra
Sep-25,481,413581,3,56,Latur,Maharashtra
Sep-25,481,413607,18,99,Latur,Maharashtra
Sep-25,481,431522,14,143,Latur,Maharashtra
Sep-25,482,400001,10,90,Mumbai,Maharashtra
Sep-25,482,400002,8,236,Mumbai,Maharashtra
Sep-25,482,400003,30,295,Mumbai,Maharashtra
Sep-25,482,400004,26,356,Mumbai,Maharashtra
Sep-25,482,400005,37,315,Mumbai,Maharashtra
Sep-25,482,400006,6,119,Mumbai,Maharashtra
Sep-25,482,400007,9,121,Mumbai,Maharashtra
Sep-25,482,400008,51,516,Mumbai,Maharashtra
Sep-25,482,400009,30,238,Mumbai,Maharashtra
Sep-25,482,400010,36,293,Mumbai,Maharashtra
Sep-25,482,400011,28,302,Mumbai,Maharashtra
Sep-25,482,400012,14,359,Mumbai,Maharashtra
Sep-25,482,400013,6,187,Mumbai,Maharashtra
Sep-25,482,400014,9,127,Mumbai,Maharashtra
Sep-25,482,400015,13,236,Mumbai,Maharashtra
Sep-25,482,400016,18,370,Mumbai,Maharashtra
Sep-25,482,400017,150,959,Mumbai,Maharashtra
Sep-25,482,400018,23,371,Mumbai,Maharashtra
Sep-25,482,400019,19,227,Mumbai,Maharashtra
Sep-25,482,400020,0,24,Mumbai,Maharashtra
Sep-25,482,400021,4,27,Mumbai,Maharashtra
Sep-25,482,400022,25,370,Mumbai,Maharashtra
Sep-25,482,400025,21,158,Mumbai,Maharashtra
Sep-25,482,400026,6,120,Mumbai,Maharashtra
Sep-25,482,400027,1,64,Mumbai,Maharashtra
Sep-25,482,400028,20,260,Mumbai,Maharashtra
Sep-25,482,400030,18,136,Mumbai,Maharashtra
Sep-25,482,400031,31,217,Mumbai,Maharashtra
Sep-25,482,400032,0,1,Mumbai,Maharashtra
Sep-25,482,400033,17,214,Mumbai,Maharashtra
Sep-25,482,400034,7,152,Mumbai,Maharashtra
Sep-25,482,400035,0,3,Mumbai,Maharashtra
Sep-25,482,400036,0,7,Mumbai,Maharashtra
Sep-25,482,400037,131,1173,Mumbai,Maharashtra
Sep-25,482,400062,0,6,Mumbai,Maharashtra
Sep-25,482,400090,0,8,Mumbai,Maharashtra
Sep-25,482,401104,0,2,Mumbai,Maharashtra
Sep-25,482,401210,0,9,Mumbai,Maharashtra
Sep-25,482,401610,0,4,Mumbai,Maharashtra
Sep-25,483,400010,36,293,Mumbai Suburban,Maharashtra
Sep-25,483,400024,8,197,Mumbai Suburban,Maharashtra
Sep-25,483,400029,11,147,Mumbai Suburban,Maharashtra
Sep-25,483,400042,17,226,Mumbai Suburban,Maharashtra
Sep-25,483,400043,332,1920,Mumbai Suburban,Maharashtra
Sep-25,483,400049,15,193,Mumbai Suburban,Maharashtra
Sep-25,483,400050,33,433,Mumbai Suburban,Maharashtra
Sep-25,483,400051,62,560,Mumbai Suburban,Maharashtra
Sep-25,483,400052,15,214,Mumbai Suburban,Maharashtra
Sep-25,483,400053,33,434,Mumbai Suburban,Maharashtra
Sep-25,483,400054,31,373,Mumbai Suburban,Maharashtra
Sep-25,483,400055,39,577,Mumbai Suburban,Maharashtra
Sep-25,483,400056,13,272,Mumbai Suburban,Maharashtra
Sep-25,483,400057,18,245,Mumbai Suburban,Maharashtra
Sep-25,483,400058,57,761,Mumbai Suburban,Maharashtra
Sep-25,483,400059,52,498,Mumbai Suburban,Maharashtra
Sep-25,483,400060,40,377,Mumbai Suburban,Maharashtra
Sep-25,483,400061,17,289,Mumbai Suburban,Maharashtra
Sep-25,483,400063,25,347,Mumbai Suburban,Maharashtra
Sep-25,483,400064,66,709,Mumbai Suburban,Maharashtra
Sep-25,483,400065,29,424,Mumbai Suburban,Maharashtra
Sep-25,483,400066,58,662,Mumbai Suburban,Maharashtra
Sep-25,483,400067,107,1316,Mumbai Suburban,Maharashtra
Sep-25,483,400068,100,1065,Mumbai Suburban,Maharashtra
Sep-25,483,400069,20,321,Mumbai Suburban,Maharashtra
Sep-25,483,400070,167,1109,Mumbai Suburban,Maharashtra
Sep-25,483,400071,45,551,Mumbai Suburban,Maharashtra
Sep-25,483,400072,208,1402,Mumbai Suburban,Maharashtra
Sep-25,483,400074,59,560,Mumbai Suburban,Maharashtra
Sep-25,483,400075,51,453,Mumbai Suburban,Maharashtra
Sep-25,483,400076,23,237,Mumbai Suburban,Maharashtra
Sep-25,483,400077,34,323,Mumbai Suburban,Maharashtra
Sep-25,483,400078,113,982,Mumbai Suburban,Maharashtra
Sep-25,483,400079,20,250,Mumbai Suburban,Maharashtra
Sep-25,483,400080,50,642,Mumbai Suburban,Maharashtra
Sep-25,483,400081,19,309,Mumbai Suburban,Maharashtra
Sep-25,483,400082,10,99,Mumbai Suburban,Maharashtra
Sep-25,483,400083,32,437,Mumbai Suburban,Maharashtra
Sep-25,483,400084,30,310,Mumbai Suburban,Maharashtra
Sep-25,483,400086,62,733,Mumbai Suburban,Maharashtra
Sep-25,483,400087,6,101,Mumbai Suburban,Maharashtra
Sep-25,483,400088,71,530,Mumbai Suburban,Maharashtra
Sep-25,483,400089,38,358,Mumbai Suburban,Maharashtra
Sep-25,483,400091,20,196,Mumbai Suburban,Maharashtra
Sep-25,483,400092,48,585,Mumbai Suburban,Maharashtra
Sep-25,483,400093,41,510,Mumbai Suburban,Maharashtra
Sep-25,483,400094,28,122,Mumbai Suburban,Maharashtra
Sep-25,483,400095,130,932,Mumbai Suburban,Maharashtra
Sep-25,483,400096,0,2,Mumbai Suburban,Maharashtra
Sep-25,483,400097,123,1168,Mumbai Suburban,Maharashtra
Sep-25,483,400098,6,94,Mumbai Suburban,Maharashtra
Sep-25,483,400099,30,334,Mumbai Suburban,Maharashtra
Sep-25,483,400101,95,1112,Mumbai Suburban,Maharashtra
Sep-25,483,400102,59,738,Mumbai Suburban,Maharashtra
Sep-25,483,400103,27,256,Mumbai Suburban,Maharashtra
Sep-25,483,400104,75,857,Mumbai Suburban,Maharashtra
Sep-25,484,440001,18,138,Nagpur,Maharashtra
Sep-25,484,440002,51,406,Nagpur,Maharashtra
Sep-25,484,440003,10,162,Nagpur,Maharashtra
Sep-25,484,440004,3,73,Nagpur,Maharashtra
Sep-25,484,440005,3,34,Nagpur,Maharashtra
Sep-25,484,440006,10,51,Nagpur,Maharashtra
Sep-25,484,440007,0,23,Nagpur,Maharashtra
Sep-25,484,440008,41,395,Nagpur,Maharashtra
Sep-25,484,440009,31,362,Nagpur,Maharashtra
Sep-25,484,440010,21,158,Nagpur,Maharashtra
Sep-25,484,440012,13,68,Nagpur,Maharashtra
Sep-25,484,440013,79,456,Nagpur,Maharashtra
Sep-25,484,440014,25,260,Nagpur,Maharashtra
Sep-25,484,440015,26,215,Nagpur,Maharashtra
Sep-25,484,440016,23,137,Nagpur,Maharashtra
Sep-25,484,440017,66,550,Nagpur,Maharashtra
Sep-25,484,440018,24,300,Nagpur,Maharashtra
Sep-25,484,440019,7,39,Nagpur,Maharashtra
Sep-25,484,440020,1,0,Nagpur,Maharashtra
Sep-25,484,440021,2,5,Nagpur,Maharashtra
Sep-25,484,440022,24,252,Nagpur,Maharashtra
Sep-25,484,440023,83,419,Nagpur,Maharashtra
Sep-25,484,440024,81,629,Nagpur,Maharashtra
Sep-25,484,440025,16,106,Nagpur,Maharashtra
Sep-25,484,440026,81,579,Nagpur,Maharashtra
Sep-25,484,440027,33,336,Nagpur,Maharashtra
Sep-25,484,440028,0,5,Nagpur,Maharashtra
Sep-25,484,440029,1,8,Nagpur,Maharashtra
Sep-25,484,440030,47,197,Nagpur,Maharashtra
Sep-25,484,440032,10,118,Nagpur,Maharashtra
Sep-25,484,440033,10,53,Nagpur,Maharashtra
Sep-25,484,440034,82,744,Nagpur,Maharashtra
Sep-25,484,440035,122,572,Nagpur,Maharashtra
Sep-25,484,440036,9,72,Nagpur,Maharashtra
Sep-25,484,440037,15,142,Nagpur,Maharashtra
Sep-25,484,441001,14,83,Nagpur,Maharashtra
Sep-25,484,441002,35,226,Nagpur,Maharashtra
Sep-25,484,441101,17,180,Nagpur,Maharashtra
Sep-25,484,441102,34,115,Nagpur,Maharashtra
Sep-25,484,441103,18,140,Nagpur,Maharashtra
Sep-25,484,441104,14,223,Nagpur,Maharashtra
Sep-25,484,441105,15,195,Nagpur,Maharashtra
Sep-25,484,441106,75,393,Nagpur,Maharashtra
Sep-25,484,441107,30,304,Nagpur,Maharashtra
Sep-25,484,441108,40,298,Nagpur,Maharashtra
Sep-25,484,441109,2,25,Nagpur,Maharashtra
Sep-25,484,441110,57,393,Nagpur,Maharashtra
Sep-25,484,441111,28,157,Nagpur,Maharashtra
Sep-25,484,441112,5,99,Nagpur,Maharashtra
Sep-25,484,441113,20,131,Nagpur,Maharashtra
Sep-25,484,441122,29,174,Nagpur,Maharashtra
Sep-25,484,441123,0,12,Nagpur,Maharashtra
Sep-25,484,441201,9,74,Nagpur,Maharashtra
Sep-25,484,441202,25,223,Nagpur,Maharashtra
Sep-25,484,441203,34,256,Nagpur,Maharashtra
Sep-25,484,441204,20,89,Nagpur,Maharashtra
Sep-25,484,441210,10,119,Nagpur,Maharashtra
Sep-25,484,441214,4,36,Nagpur,Maharashtra
Sep-25,484,441301,1,34,Nagpur,Maharashtra
Sep-25,484,441302,22,173,Nagpur,Maharashtra
Sep-25,484,441303,4,22,Nagpur,Maharashtra
Sep-25,484,441304,15,64,Nagpur,Maharashtra
Sep-25,484,441305,12,58,Nagpur,Maharashtra
Sep-25,484,441306,3,29,Nagpur,Maharashtra
Sep-25,484,441401,39,296,Nagpur,Maharashtra
Sep-25,484,441404,12,56,Nagpur,Maharashtra
Sep-25,484,441501,47,299,Nagpur,Maharashtra
Sep-25,484,441502,16,82,Nagpur,Maharashtra
Sep-25,485,431601,55,410,Nanded,Maharashtra
Sep-25,485,431602,51,366,Nanded,Maharashtra
Sep-25,485,431603,35,255,Nanded,Maharashtra
Sep-25,485,431604,79,720,Nanded,Maharashtra
Sep-25,485,431605,48,476,Nanded,Maharashtra
Sep-25,485,431606,6,42,Nanded,Maharashtra
Sep-25,485,431646,14,79,Nanded,Maharashtra
Sep-25,485,431704,58,419,Nanded,Maharashtra
Sep-25,485,431707,14,112,Nanded,Maharashtra
Sep-25,485,431708,62,442,Nanded,Maharashtra
Sep-25,485,431709,47,354,Nanded,Maharashtra
Sep-25,485,431710,39,342,Nanded,Maharashtra
Sep-25,485,431711,10,155,Nanded,Maharashtra
Sep-25,485,431712,101,833,Nanded,Maharashtra
Sep-25,485,431713,9,32,Nanded,Maharashtra
Sep-25,485,431714,72,442,Nanded,Maharashtra
Sep-25,485,431715,112,745,Nanded,Maharashtra
Sep-25,485,431716,9,80,Nanded,Maharashtra
Sep-25,485,431717,29,298,Nanded,Maharashtra
Sep-25,485,431718,10,83,Nanded,Maharashtra
Sep-25,485,431719,6,60,Nanded,Maharashtra
Sep-25,485,431721,36,348,Nanded,Maharashtra
Sep-25,485,431722,6,88,Nanded,Maharashtra
Sep-25,485,431723,15,143,Nanded,Maharashtra
Sep-25,485,431731,4,61,Nanded,Maharashtra
Sep-25,485,431736,0,10,Nanded,Maharashtra
Sep-25,485,431741,7,71,Nanded,Maharashtra
Sep-25,485,431742,16,98,Nanded,Maharashtra
Sep-25,485,431743,4,38,Nanded,Maharashtra
Sep-25,485,431745,8,66,Nanded,Maharashtra
Sep-25,485,431746,0,9,Nanded,Maharashtra
Sep-25,485,431750,13,41,Nanded,Maharashtra
Sep-25,485,431801,33,253,Nanded,Maharashtra
Sep-25,485,431802,45,365,Nanded,Maharashtra
Sep-25,485,431803,6,63,Nanded,Maharashtra
Sep-25,485,431804,49,531,Nanded,Maharashtra
Sep-25,485,431805,27,223,Nanded,Maharashtra
Sep-25,485,431806,33,370,Nanded,Maharashtra
Sep-25,485,431807,15,169,Nanded,Maharashtra
Sep-25,485,431808,28,50,Nanded,Maharashtra
Sep-25,485,431809,33,233,Nanded,Maharashtra
Sep-25,485,431810,3,25,Nanded,Maharashtra
Sep-25,485,431811,3,33,Nanded,Maharashtra
Sep-25,486,425408,50,417,Nandurbar,Maharashtra
Sep-25,486,425409,40,294,Nandurbar,Maharashtra
Sep-25,486,425410,7,39,Nandurbar,Maharashtra
Sep-25,486,425411,8,53,Nandurbar,Maharashtra
Sep-25,486,425412,80,606,Nandurbar,Maharashtra
Sep-25,486,425413,39,253,Nandurbar,Maharashtra
Sep-25,486,425414,41,249,Nandurbar,Maharashtra
Sep-25,486,425415,10,99,Nandurbar,Maharashtra
Sep-25,486,425416,10,162,Nandurbar,Maharashtra
Sep-25,486,425417,4,149,Nandurbar,Maharashtra
Sep-25,486,425418,19,187,Nandurbar,Maharashtra
Sep-25,486,425419,4,80,Nandurbar,Maharashtra
Sep-25,486,425422,11,71,Nandurbar,Maharashtra
Sep-25,486,425423,18,51,Nandurbar,Maharashtra
Sep-25,486,425424,3,18,Nandurbar,Maharashtra
Sep-25,486,425426,6,58,Nandurbar,Maharashtra
Sep-25,486,425432,13,104,Nandurbar,Maharashtra
Sep-25,486,425442,14,89,Nandurbar,Maharashtra
Sep-25,486,425444,23,130,Nandurbar,Maharashtra
Sep-25,486,425452,27,197,Nandurbar,Maharashtra
Sep-25,487,422001,47,245,Nashik,Maharashtra
Sep-25,487,422002,4,81,Nashik,Maharashtra
Sep-25,487,422003,166,1103,Nashik,Maharashtra
Sep-25,487,422004,15,164,Nashik,Maharashtra
Sep-25,487,422005,3,65,Nashik,Maharashtra
Sep-25,487,422006,34,202,Nashik,Maharashtra
Sep-25,487,422007,53,447,Nashik,Maharashtra
Sep-25,487,422008,27,202,Nashik,Maharashtra
Sep-25,487,422009,91,663,Nashik,Maharashtra
Sep-25,487,422010,103,681,Nashik,Maharashtra
Sep-25,487,422011,42,157,Nashik,Maharashtra
Sep-25,487,422012,53,312,Nashik,Maharashtra
Sep-25,487,422013,27,168,Nashik,Maharashtra
Sep-25,487,422101,87,581,Nashik,Maharashtra
Sep-25,487,422102,28,93,Nashik,Maharashtra
Sep-25,487,422103,87,585,Nashik,Maharashtra
Sep-25,487,422104,13,108,Nashik,Maharashtra
Sep-25,487,422105,8,37,Nashik,Maharashtra
Sep-25,487,422112,6,31,Nashik,Maharashtra
Sep-25,487,422113,0,12,Nashik,Maharashtra
Sep-25,487,422201,4,23,Nashik,Maharashtra
Sep-25,487,422202,41,234,Nashik,Maharashtra
Sep-25,487,422203,26,216,Nashik,Maharashtra
Sep-25,487,422204,24,142,Nashik,Maharashtra
Sep-25,487,422205,13,92,Nashik,Maharashtra
Sep-25,487,422206,17,89,Nashik,Maharashtra
Sep-25,487,422207,14,116,Nashik,Maharashtra
Sep-25,487,422208,12,215,Nashik,Maharashtra
Sep-25,487,422209,46,333,Nashik,Maharashtra
Sep-25,487,422210,14,76,Nashik,Maharashtra
Sep-25,487,422211,55,560,Nashik,Maharashtra
Sep-25,487,422212,16,118,Nashik,Maharashtra
Sep-25,487,422213,13,61,Nashik,Maharashtra
Sep-25,487,422214,2,17,Nashik,Maharashtra
Sep-25,487,422215,19,164,Nashik,Maharashtra
Sep-25,487,422221,1,1,Nashik,Maharashtra
Sep-25,487,422222,8,63,Nashik,Maharashtra
Sep-25,487,422301,3,25,Nashik,Maharashtra
Sep-25,487,422302,5,52,Nashik,Maharashtra
Sep-25,487,422303,27,100,Nashik,Maharashtra
Sep-25,487,422304,9,35,Nashik,Maharashtra
Sep-25,487,422305,33,124,Nashik,Maharashtra
Sep-25,487,422306,25,95,Nashik,Maharashtra
Sep-25,487,422308,2,9,Nashik,Maharashtra
Sep-25,487,422401,13,129,Nashik,Maharashtra
Sep-25,487,422402,30,253,Nashik,Maharashtra
Sep-25,487,422403,48,330,Nashik,Maharashtra
Sep-25,487,422501,0,2,Nashik,Maharashtra
Sep-25,487,422502,38,187,Nashik,Maharashtra
Sep-25,487,422606,30,228,Nashik,Maharashtra
Sep-25,487,423101,34,284,Nashik,Maharashtra
Sep-25,487,423102,45,263,Nashik,Maharashtra
Sep-25,487,423104,71,452,Nashik,Maharashtra
Sep-25,487,423105,61,280,Nashik,Maharashtra
Sep-25,487,423106,46,549,Nashik,Maharashtra
Sep-25,487,423108,12,64,Nashik,Maharashtra
Sep-25,487,423110,10,50,Nashik,Maharashtra
Sep-25,487,423111,9,37,Nashik,Maharashtra
Sep-25,487,423117,10,119,Nashik,Maharashtra
Sep-25,487,423201,14,118,Nashik,Maharashtra
Sep-25,487,423202,6,24,Nashik,Maharashtra
Sep-25,487,423203,203,1293,Nashik,Maharashtra
Sep-25,487,423204,18,98,Nashik,Maharashtra
Sep-25,487,423205,12,118,Nashik,Maharashtra
Sep-25,487,423206,14,185,Nashik,Maharashtra
Sep-25,487,423208,35,233,Nashik,Maharashtra
Sep-25,487,423212,26,178,Nashik,Maharashtra
Sep-25,487,423213,15,129,Nashik,Maharashtra
Sep-25,487,423301,90,711,Nashik,Maharashtra
Sep-25,487,423302,26,161,Nashik,Maharashtra
Sep-25,487,423303,10,76,Nashik,Maharashtra
Sep-25,487,423401,82,595,Nashik,Maharashtra
Sep-25,487,423402,20,148,Nashik,Maharashtra
Sep-25,487,423403,17,107,Nashik,Maharashtra
Sep-25,487,423501,51,253,Nashik,Maharashtra
Sep-25,487,423502,33,216,Nashik,Maharashtra
Sep-25,487,424109,14,97,Nashik,Maharashtra
Sep-25,488,413405,1,15,Dharashiv,Maharashtra
Sep-25,488,413501,11,119,Dharashiv,Maharashtra
Sep-25,488,413502,1,46,Dharashiv,Maharashtra
Sep-25,488,413503,0,19,Dharashiv,Maharashtra
Sep-25,488,413504,2,31,Dharashiv,Maharashtra
Sep-25,488,413505,1,14,Dharashiv,Maharashtra
Sep-25,488,413506,0,23,Dharashiv,Maharashtra
Sep-25,488,413507,1,24,Dharashiv,Maharashtra
Sep-25,488,413508,1,7,Dharashiv,Maharashtra
Sep-25,488,413509,0,26,Dharashiv,Maharashtra
Sep-25,488,413525,2,15,Dharashiv,Maharashtra
Sep-25,488,413526,1,14,Dharashiv,Maharashtra
Sep-25,488,413528,1,10,Dharashiv,Maharashtra
Sep-25,488,413534,2,6,Dharashiv,Maharashtra
Sep-25,488,413601,9,52,Dharashiv,Maharashtra
Sep-25,488,413602,0,26,Dharashiv,Maharashtra
Sep-25,488,413603,1,28,Dharashiv,Maharashtra
Sep-25,488,413604,0,19,Dharashiv,Maharashtra
Sep-25,488,413605,0,16,Dharashiv,Maharashtra
Sep-25,488,413606,1,47,Dharashiv,Maharashtra
Sep-25,488,413608,0,26,Dharashiv,Maharashtra
Sep-25,488,413623,2,22,Dharashiv,Maharashtra
Sep-25,488,413624,0,6,Dharashiv,Maharashtra
Sep-25,489,431401,123,730,Parbhani,Maharashtra
Sep-25,489,431402,43,297,Parbhani,Maharashtra
Sep-25,489,431503,44,374,Parbhani,Maharashtra
Sep-25,489,431505,40,367,Parbhani,Maharashtra
Sep-25,489,431506,52,406,Parbhani,Maharashtra
Sep-25,489,431508,19,179,Parbhani,Maharashtra
Sep-25,489,431509,99,723,Parbhani,Maharashtra
Sep-25,489,431510,23,132,Parbhani,Maharashtra
Sep-25,489,431511,51,311,Parbhani,Maharashtra
Sep-25,489,431514,185,865,Parbhani,Maharashtra
Sep-25,489,431516,48,258,Parbhani,Maharashtra
Sep-25,489,431521,13,174,Parbhani,Maharashtra
Sep-25,489,431536,28,220,Parbhani,Maharashtra
Sep-25,489,431537,20,102,Parbhani,Maharashtra
Sep-25,489,431540,15,144,Parbhani,Maharashtra
Sep-25,489,431541,23,293,Parbhani,Maharashtra
Sep-25,489,431720,42,273,Parbhani,Maharashtra
Sep-25,490,410301,3,11,Pune,Maharashtra
Sep-25,490,410302,0,4,Pune,Maharashtra
Sep-25,490,410401,15,166,Pune,Maharashtra
Sep-25,490,410402,0,6,Pune,Maharashtra
Sep-25,490,410403,3,30,Pune,Maharashtra
Sep-25,490,410405,11,145,Pune,Maharashtra
Sep-25,490,410406,8,52,Pune,Maharashtra
Sep-25,490,410501,82,664,Pune,Maharashtra
Sep-25,490,410502,59,396,Pune,Maharashtra
Sep-25,490,410503,18,178,Pune,Maharashtra
Sep-25,490,410504,50,381,Pune,Maharashtra
Sep-25,490,410505,63,404,Pune,Maharashtra
Sep-25,490,410506,36,239,Pune,Maharashtra
Sep-25,490,410507,30,212,Pune,Maharashtra
Sep-25,490,410508,2,6,Pune,Maharashtra
Sep-25,490,410509,12,166,Pune,Maharashtra
Sep-25,490,410510,1,23,Pune,Maharashtra
Sep-25,490,410511,3,30,Pune,Maharashtra
Sep-25,490,410512,4,39,Pune,Maharashtra
Sep-25,490,410513,7,41,Pune,Maharashtra
Sep-25,490,410515,13,91,Pune,Maharashtra
Sep-25,490,410516,7,46,Pune,Maharashtra
Sep-25,490,411001,28,390,Pune,Maharashtra
Sep-25,490,411002,36,241,Pune,Maharashtra
Sep-25,490,411003,24,139,Pune,Maharashtra
Sep-25,490,411004,7,104,Pune,Maharashtra
Sep-25,490,411005,7,85,Pune,Maharashtra
Sep-25,490,411006,57,418,Pune,Maharashtra
Sep-25,490,411007,7,103,Pune,Maharashtra
Sep-25,490,411008,1,32,Pune,Maharashtra
Sep-25,490,411009,27,300,Pune,Maharashtra
Sep-25,490,411011,21,225,Pune,Maharashtra
Sep-25,490,411012,5,84,Pune,Maharashtra
Sep-25,490,411013,14,192,Pune,Maharashtra
Sep-25,490,411014,117,711,Pune,Maharashtra
Sep-25,490,411015,80,575,Pune,Maharashtra
Sep-25,490,411016,21,183,Pune,Maharashtra
Sep-25,490,411017,104,737,Pune,Maharashtra
Sep-25,490,411018,31,341,Pune,Maharashtra
Sep-25,490,411019,43,361,Pune,Maharashtra
Sep-25,490,411020,11,106,Pune,Maharashtra
Sep-25,490,411021,51,390,Pune,Maharashtra
Sep-25,490,411022,0,18,Pune,Maharashtra
Sep-25,490,411023,34,257,Pune,Maharashtra
Sep-25,490,411024,9,115,Pune,Maharashtra
Sep-25,490,411025,10,38,Pune,Maharashtra
Sep-25,490,411026,21,106,Pune,Maharashtra
Sep-25,490,411027,46,326,Pune,Maharashtra
Sep-25,490,411028,128,939,Pune,Maharashtra
Sep-25,490,411030,18,220,Pune,Maharashtra
Sep-25,490,411031,11,47,Pune,Maharashtra
Sep-25,490,411032,20,127,Pune,Maharashtra
Sep-25,490,411033,158,1059,Pune,Maharashtra
Sep-25,490,411034,10,53,Pune,Maharashtra
Sep-25,490,411035,14,92,Pune,Maharashtra
Sep-25,490,411036,26,330,Pune,Maharashtra
Sep-25,490,411037,63,481,Pune,Maharashtra
Sep-25,490,411038,45,544,Pune,Maharashtra
Sep-25,490,411039,90,503,Pune,Maharashtra
Sep-25,490,411040,15,160,Pune,Maharashtra
Sep-25,490,411041,67,633,Pune,Maharashtra
Sep-25,490,411042,36,351,Pune,Maharashtra
Sep-25,490,411043,32,224,Pune,Maharashtra
Sep-25,490,411044,26,344,Pune,Maharashtra
Sep-25,490,411045,39,419,Pune,Maharashtra
Sep-25,490,411046,71,636,Pune,Maharashtra
